StartTime	EndTime	Value
5275420	5292100	medium closeup
5292100	5323500	neither
5323500	5356700	shoulder closeup
5356700	5367580	neither
5367580	5383820	medium closeup
5383820	5388720	neither
5388720	5391980	medium long shot
5391980	5397220	medium long shot
5397220	5399780	shoulder closeup
5399780	5402820	medium long shot
5402820	5406140	medium long shot
5406140	5408620	medium long shot
5408620	5412580	medium long shot
5412580	5415820	medium shot
5415820	5418220	medium long shot
5418220	5421140	closeup,[TO],medium long shot
5421140	5425740	long shot,[TO],medium long shot
5425740	5428860	medium long shot
5428860	5430620	medium long shot
5430620	5432100	closeup
5432100	5433660	closeup
5433660	5435740	shoulder closeup
5435740	5439540	medium closeup
5439540	5443420	long shot
5443420	5446860	long shot,[TO],extreme long shot
5446860	5449540	medium closeup
5449540	5455660	medium long shot
5455660	5458140	medium closeup
5458140	5462420	extreme long shot
5462420	5464660	long shot
5464660	5466540	medium long shot
5466540	5468780	medium long shot
5468780	5471020	long shot
5471020	5475937	long shot
5475937	5482940	neither
5482940	5485540	medium long shot
5485540	5495780	neither
5495780	5503300	long shot
5503300	5508220	long shot
5508220	5513380	medium closeup
5513380	5518900	medium closeup
5518900	5522780	medium shot
5522780	5529458	medium closeup
5529458	5538660	medium closeup
5538660	5545980	neither
5545980	5549900	medium closeup
5549900	5556220	medium long shot
5556220	5559460	medium shot
5559460	5565220	neither
5565220	5569740	medium closeup
5569740	5574220	medium long shot
5574220	5576060	medium closeup
5576060	5578620	medium closeup
5578620	5584140	medium closeup
5584140	5593620	neither
5593620	5595580	medium shot
5595580	5600420	medium long shot
5600420	5603180	medium shot
5603180	5608540	neither
5608540	5616175	long shot
5616175	5632180	medium closeup
5632180	5636496	medium closeup
5636496	5639060	medium closeup
5639060	5645260	medium closeup
5645260	5650220	medium long shot
5650220	5651464	shoulder closeup
5651464	5653032	shoulder closeup
5653032	5655584	shoulder closeup
5655584	5657500	shoulder closeup
5657500	5672540	long shot
5672540	5683340	shoulder closeup
5683340	5688140	medium shot
5688140	5691380	medium shot
5691380	5701180	medium closeup
5701180	5705460	medium closeup
5705460	5717180	medium shot
5717180	5721646	neither
5721646	5726751	neither,shoulder closeup
5726751	5728826	neither
5728826	5731113	neither
5731113	5736555	closeup
5736555	5745292	closeup
5745292	5753371	closeup,medium shot
5753371	5763728	closeup,shoulder closeup
5763728	5766563	shoulder closeup
5766563	5770853	neither
5770860	5772020	medium closeup
5772020	5777260	medium closeup
5777260	5784260	medium closeup
5784260	5786820	medium shot
5786820	5796460	shoulder closeup
5796460	5803380	medium closeup
5803380	5809220	medium closeup
5809220	5812577	neither
5812577	5819675	neither
5819675	5823511	neither
5823511	5826660	neither
5826660	5831700	medium long shot
5831700	5835060	long shot
5835060	5839100	shoulder closeup
5839100	5844940	medium closeup
5844940	5850720	medium shot
5850720	5857180	medium closeup
5857180	5861540	medium long shot
5861540	5867420	closeup
5867420	5875700	medium long shot
5875700	5882980	medium closeup
5882980	5900380	medium closeup
5900380	5906380	medium long shot
5906380	5912540	shoulder closeup
5912540	5924220	medium closeup
5924220	5943080	medium closeup
5943080	5954300	neither
5954300	5960100	medium shot
5960100	5974180	medium closeup
5974180	5976520	medium long shot
5976520	5979420	medium shot
5979420	5989700	extreme long shot
5989700	6010300	shoulder closeup
6010300	6017660	extreme long shot
6017660	6023020	shoulder closeup
6023020	6025820	extreme long shot
6025820	6028540	long shot
6028540	6030300	long shot
6030300	6033260	medium closeup
6033260	6036580	long shot
6036580	6042100	medium closeup
6042100	6049500	medium shot
6049500	6051820	long shot
6051820	6055580	long shot
6055580	6064300	extreme long shot
6064300	6242586	neither
6242586	6249660	neither
6249660	6250980	neither
